2017-12-12 00:00	16587.97	16976.45	15875.00	16349.99	9464
2017-12-13 00:00	16349.99	16546.00	14666.56	16033.29	12438
2017-12-14 00:00	16030.34	16445.00	15450.00	16334.98	11640
2017-12-15 00:00	16334.98	17991.00	16298.45	17539.83	9203
2017-12-18 00:00	18860.04	19300.00	17029.98	18856.25	10649
2017-12-19 00:00	18856.25	18950.00	16300.00	17295.20	13235
2017-12-20 00:00	17295.20	17720.35	14777.66	16488.98	13476
2017-12-21 00:00	16480.52	17309.50	14022.00	15492.64	20348
2017-12-22 00:00	15514.03	15699.34	10961.00	13326.61	36100
2017-12-25 00:00	13500.00	14300.00	12708.00	13699.34	15769
2017-12-26 00:00	13699.34	16050.00	13533.00	15689.01	15054
2017-12-27 00:00	15709.98	16498.05	14200.15	15459.99	14985
2017-12-28 00:00	15459.97	15539.99	13150.00	14182.11	21741
2017-12-29 00:00	14199.14	14981.00	13850.00	14378.90	18098
2018-01-01 00:00	13715.65	13818.55	12750.00	13380.00	8633
2018-01-02 00:00	13382.16	15473.49	12890.02	14675.11	20103
2018-01-03 00:00	14690.00	15307.56	14150.00	14919.51	15930
2018-01-04 00:00	14919.51	15280.00	13918.04	15059.54	21351
2018-01-05 00:00	15059.56	17176.24	14600.00	16960.39	23270
2018-01-08 00:00	16218.85	16322.30	12812.00	14902.54	26627
2018-01-09 00:00	14902.54	15500.00	14011.05	14400.00	14338
2018-01-10 00:00	14401.00	14955.66	13131.31	14907.09	17435
2018-01-11 00:00	14940.00	14968.68	11400.00	13238.78	33579
2018-01-12 00:00	13238.76	14109.78	12500.00	13740.01	16445
2018-01-15 00:00	13477.98	14249.99	13147.79	13539.93	14676
2018-01-16 00:00	13500.00	13542.93	9035.00	10900.00	63429
2018-01-17 00:00	10899.99	11680.99	9037.94	10988.79	72358
2018-01-18 00:00	10972.59	11878.82	10435.33	10961.97	48487
2018-01-19 00:00	10960.00	11795.00	10360.00	11474.98	34152
2018-01-22 00:00	11530.00	11926.35	9900.24	10760.05	43775
2018-01-23 00:00	10760.05	11399.00	9905.00	10799.18	37498
2018-01-24 00:00	10799.14	11570.48	10500.00	11349.99	27183
2018-01-25 00:00	11349.96	11794.05	10950.21	11175.27	20868
2018-01-26 00:00	11184.70	11643.00	10311.15	11089.00	33085
2018-01-29 00:00	11879.95	11975.02	11139.55	11251.00	14194
2018-01-30 00:00	11250.11	11308.42	9900.00	10237.51	25580
2018-01-31 00:00	10230.00	10425.85	9700.00	10285.10	18039
2018-02-01 00:00	10285.10	10335.00	8750.99	9224.52	33587
2018-02-02 00:00	9224.52	9250.00	8010.02	8873.03	49993
2018-02-05 00:00	8179.99	8382.80	6625.00	6939.99	63429
2018-02-06 00:00	6939.63	7878.00	6000.01	7652.14	100227
2018-02-07 00:00	7655.02	8476.00	7150.01	7599.00	60804
2018-02-08 00:00	7599.00	7844.00	7572.09	7784.02	1522
2018-02-09 00:00	7789.90	8826.91	7789.90	8789.85	21655
2018-02-12 00:00	8063.82	8989.00	8053.00	8903.00	42013
2018-02-13 00:00	8903.00	8950.00	8351.00	8539.90	35479
2018-02-14 00:00	8535.17	9489.60	8533.00	9449.99	40835
2018-02-15 00:00	9449.98	10219.50	9301.50	10000.09	52450
2018-02-16 00:00	10000.89	10323.37	9666.00	10159.98	38188
2018-02-19 00:00	10375.01	11250.00	10270.33	11153.00	40860
2018-02-20 00:00	11147.11	11786.01	11100.59	11200.99	48178
2018-02-21 00:00	11195.07	11304.03	10200.00	10437.60	68140
2018-02-22 00:00	10439.02	10933.44	9679.00	9811.04	67085
2018-02-23 00:00	9815.55	10435.00	9570.19	10131.04	57227
2018-02-26 00:00	9590.00	10444.32	9350.00	10324.00	34903
2018-02-27 00:00	10321.00	10870.00	10121.00	10569.04	30731
2018-02-28 00:00	10584.33	11098.00	10300.00	10326.76	30824
2018-03-01 00:00	10325.64	11060.41	10240.00	10920.00	25116
2018-03-02 00:00	10923.36	11200.00	10770.00	11039.00	23934
2018-03-05 00:00	11515.00	11710.00	11415.01	11454.00	15171
2018-03-06 00:00	11455.00	11455.00	10555.48	10716.48	29536
2018-03-07 00:00	10716.48	10899.00	9389.31	9910.00	50670
2018-03-08 00:00	9910.00	10099.00	9060.00	9271.64	41134
2018-03-09 00:00	9267.07	9410.00	8329.00	9227.00	64137
2018-03-12 00:00	9533.57	9888.88	8780.00	9131.34	42253
2018-03-13 00:00	9131.34	9474.00	8823.00	9150.00	40212
2018-03-14 00:00	9151.92	9333.78	7900.28	8170.00	49730
2018-03-15 00:00	8184.01	8430.00	7650.00	8240.98	52312
2018-03-16 00:00	8240.98	8611.64	7900.00	8260.00	38839
2018-03-19 00:00	8189.00	8705.23	8088.40	8600.00	55321
2018-03-20 00:00	8595.01	9050.00	8280.00	8909.98	44885
2018-03-21 00:00	8909.96	9177.01	8750.60	8885.00	39998
2018-03-22 00:00	8884.82	9100.00	8465.10	8722.90	40640
2018-03-23 00:00	8720.00	8909.00	8269.00	8898.03	40013
2018-03-26 00:00	8470.14	8514.89	7831.00	8134.23	44058
2018-03-27 00:00	8134.22	8215.94	7730.00	7795.51	37456
2018-03-28 00:00	7795.51	8109.00	7728.00	7949.30	26425
2018-03-29 00:00	7949.30	7975.00	6941.11	7090.14	54642
2018-03-30 00:00	7090.16	7292.43	6600.10	6840.23	65332
2018-04-02 00:00	6813.01	7125.00	6765.00	7056.00	32154
2018-04-03 00:00	7063.97	7520.00	7011.01	7405.21	37811
2018-04-04 00:00	7405.21	7427.52	6707.00	6796.10	42252
2018-04-05 00:00	6796.10	6902.00	6566.69	6770.76	39053
2018-04-06 00:00	6770.00	6850.00	6500.00	6601.39	27479
2018-04-09 00:00	7011.04	7185.00	6611.00	6782.72	34099
2018-04-10 00:00	6781.55	6890.00	6656.00	6843.90	22348
2018-04-11 00:00	6839.56	6990.00	6787.00	6953.79	24022
2018-04-12 00:00	6953.78	8012.23	6743.20	7923.00	64885
2018-04-13 00:00	7922.99	8233.39	7732.00	7877.41	55071
2018-04-16 00:00	8355.07	8419.00	7867.00	8064.92	36688
2018-04-17 00:00	8064.92	8173.70	7825.40	7885.02	32176
2018-04-18 00:00	7890.96	8236.43	7868.00	8173.00	26993
2018-04-19 00:00	8173.99	8296.00	8080.00	8278.00	27136
2018-04-20 00:00	8273.84	8930.00	8177.09	8856.98	39822
2018-04-23 00:00	8785.70	8985.00	8745.00	8934.01	25860
2018-04-24 00:00	8934.00	9731.01	8922.00	9619.99	46294
2018-04-25 00:00	9618.96	9759.82	8730.00	8869.99	81134
2018-04-26 00:00	8869.99	9307.48	8651.62	9266.00	43324
2018-04-27 00:00	9267.03	9395.00	8889.00	8915.35	37267
2018-04-30 00:00	9417.04	9458.64	9124.99	9246.01	35028
2018-05-01 00:00	9246.01	9248.99	8800.49	9071.48	41044
2018-05-02 00:00	9071.48	9268.00	8970.20	9247.84	26147
2018-05-03 00:00	9247.81	9844.00	9168.40	9750.00	38794
2018-05-04 00:00	9750.00	9830.04	9520.85	9713.99	28703
2018-05-07 00:00	9661.02	9689.67	9181.00	9365.00	33812
2018-05-08 00:00	9365.00	9475.70	9060.54	9187.56	25555
2018-05-09 00:00	9178.00	9390.00	8965.00	9310.00	25697
2018-05-10 00:00	9310.00	9395.12	8970.00	9002.20	25080
2018-05-11 00:00	9002.21	9016.80	8341.00	8400.00	48250
2018-05-14 00:00	8679.71	8879.99	8277.00	8663.34	37415
2018-05-15 00:00	8663.37	8859.99	8401.30	8462.00	28155
2018-05-16 00:00	8462.00	8488.00	8083.01	8330.00	31155
2018-05-17 00:00	8330.00	8464.00	7979.00	8041.46	25462
2018-05-18 00:00	8038.82	8273.21	7911.90	8239.81	23501
2018-05-21 00:00	8526.97	8595.31	8305.00	8381.24	21540
2018-05-22 00:00	8386.89	8400.18	7935.11	7977.11	23735
2018-05-23 00:00	7977.12	8031.90	7425.00	7501.95	42938
2018-05-24 00:00	7501.95	7730.73	7266.99	7575.01	37871
2018-05-25 00:00	7578.99	7649.55	7308.15	7457.00	26764
2018-05-28 00:00	7338.99	7437.00	7058.02	7099.00	27244
2018-05-29 00:00	7099.00	7540.00	7032.95	7461.29	39428
2018-05-30 00:00	7467.98	7569.00	7260.50	7375.96	32064
2018-05-31 00:00	7382.07	7699.00	7327.51	7485.01	30796
2018-06-01 00:00	7485.01	7608.55	7355.54	7521.01	28280
2018-06-04 00:00	7714.26	7760.52	7446.50	7487.00	32288
2018-06-05 00:00	7487.00	7679.49	7358.00	7625.00	31745
2018-06-06 00:00	7626.64	7699.00	7467.05	7658.84	27253
2018-06-07 00:00	7658.79	7765.00	7620.00	7691.08	25088
2018-06-08 00:00	7691.08	7703.50	7531.00	7603.44	23420
2018-06-11 00:00	6765.00	6922.00	6610.00	6872.00	34575
2018-06-12 00:00	6872.00	6890.51	6435.00	6530.00	36748
2018-06-13 00:00	6530.00	6627.60	6118.68	6292.78	46208
2018-06-14 00:00	6292.78	6720.00	6260.00	6635.98	44504
2018-06-15 00:00	6638.67	6666.66	6362.31	6388.90	30043
2018-06-18 00:00	6444.06	6794.38	6380.00	6712.46	31844
2018-06-19 00:00	6711.39	6841.74	6653.00	6741.21	24338
2018-06-20 00:00	6740.00	6817.23	6551.81	6761.51	26384
2018-06-21 00:00	6763.21	6795.00	6672.57	6718.84	25453
2018-06-22 00:00	6717.69	6733.97	5918.94	6045.00	52183
2018-06-25 00:00	6137.95	6350.00	6061.97	6252.00	39187
2018-06-26 00:00	6252.00	6272.54	6035.00	6070.78	19391
2018-06-27 00:00	6065.89	6190.43	5971.00	6133.73	19247
2018-06-28 00:00	6134.73	6173.01	5827.00	5853.98	30609
2018-06-29 00:00	5851.01	6300.00	5780.00	6197.92	33932
2018-07-02 00:00	6360.82	6685.00	6271.62	6615.29	36253
2018-07-03 00:00	6615.29	6679.35	6463.01	6513.86	38680
2018-07-04 00:00	6511.01	6784.92	6441.11	6586.98	23590
2018-07-05 00:00	6585.53	6712.00	6453.33	6529.20	35096
2018-07-06 00:00	6529.20	6648.54	6425.00	6609.78	29424
2018-07-09 00:00	6712.10	6802.06	6612.24	6662.12	26756
2018-07-10 00:00	6662.78	6681.00	6263.00	6296.91	38587
2018-07-11 00:00	6296.91	6406.00	6278.99	6378.07	28740
2018-07-12 00:00	6378.07	6380.28	6070.00	6250.57	31330
2018-07-13 00:00	6251.40	6350.00	6110.00	6214.57	26402
2018-07-16 00:00	6354.15	6747.30	6330.40	6723.35	36227
2018-07-17 00:00	6723.33	7468.99	6652.04	7317.44	52127
2018-07-18 00:00	7317.44	7588.08	7225.38	7381.90	59513
2018-07-19 00:00	7381.88	7576.28	7270.00	7466.21	41242
2018-07-20 00:00	7468.86	7700.00	7273.00	7337.53	46161
2018-07-23 00:00	7394.78	7833.00	7375.00	7721.01	41668
2018-07-24 00:00	7721.65	8486.00	7696.00	8397.24	60146
2018-07-25 00:00	8397.24	8491.77	8050.00	8175.64	48280
2018-07-26 00:00	8175.63	8315.69	7850.06	7920.00	43249
2018-07-27 00:00	7920.00	8285.00	7805.00	8188.57	43695
2018-07-30 00:00	8210.99	8273.00	7866.00	8173.92	39716
2018-07-31 00:00	8171.40	8180.00	7633.00	7730.93	48322
2018-08-01 00:00	7735.67	7750.00	7430.00	7604.58	42609
2018-08-02 00:00	7600.08	7709.46	7455.72	7525.71	37687
2018-08-03 00:00	7525.71	7540.00	7282.44	7418.78	44694
2018-08-06 00:00	7024.19	7160.00	6821.00	6934.82	32780
2018-08-07 00:00	6935.00	7150.46	6670.00	6720.06	45463
2018-08-08 00:00	6720.63	6721.54	6123.00	6285.00	59573
2018-08-09 00:00	6283.27	6622.81	6178.60	6529.79	51965
2018-08-10 00:00	6529.79	6575.88	6026.39	6144.01	59061
2018-08-13 00:00	6308.56	6545.00	6145.04	6246.35	53919
2018-08-14 00:00	6248.25	6250.33	5880.00	6188.08	50212
2018-08-15 00:00	6188.08	6609.00	6172.11	6267.16	68830
2018-08-16 00:00	6265.27	6480.00	6205.60	6311.75	48540
2018-08-17 00:00	6316.00	6585.00	6285.40	6584.49	57878
2018-08-20 00:00	6477.53	6530.00	6220.00	6254.84	49462
2018-08-21 00:00	6251.00	6500.00	6235.08	6480.00	41595
2018-08-22 00:00	6479.98	6882.54	6251.20	6360.89	77934
2018-08-23 00:00	6362.57	6576.99	6342.28	6525.01	40387
2018-08-24 00:00	6525.00	6725.00	6440.50	6681.64	38329
2018-08-27 00:00	6700.00	6940.51	6646.50	6908.64	37770
2018-08-28 00:00	6907.26	7135.00	6860.00	7076.11	48380
2018-08-29 00:00	7077.00	7133.81	6912.34	7031.22	43280
2018-08-30 00:00	7033.21	7063.63	6784.81	6984.84	44743
2018-08-31 00:00	6984.84	7089.00	6888.00	7011.21	40495
2018-09-03 00:00	7302.00	7338.28	7191.63	7263.02	32420
2018-09-04 00:00	7263.00	7410.00	7227.17	7359.06	35326
2018-09-05 00:00	7359.05	7397.30	6682.00	6700.00	63737
2018-09-06 00:00	6697.27	6725.00	6265.00	6516.01	60672
2018-09-07 00:00	6516.84	6544.00	6320.00	6395.54	38930
2018-09-10 00:00	6252.26	6373.98	6221.00	6312.00	32465
2018-09-11 00:00	6311.99	6404.00	6169.68	6294.91	33128
2018-09-12 00:00	6293.00	6360.00	6192.37	6338.62	31459
2018-09-13 00:00	6338.62	6535.00	6337.40	6487.38	40486
2018-09-14 00:00	6487.39	6584.99	6385.62	6476.63	37196
2018-09-17 00:00	6500.08	6533.84	6201.00	6248.69	36012
2018-09-18 00:00	6248.69	6390.00	6224.98	6336.45	32649
2018-09-19 00:00	6336.39	6517.70	6123.00	6391.89	39068
2018-09-20 00:00	6392.00	6540.00	6325.00	6492.00	25214
2018-09-21 00:00	6492.00	6784.86	6491.00	6759.02	51804
2018-09-24 00:00	6706.81	6730.00	6557.00	6581.39	35331
2018-09-25 00:00	6581.42	6584.01	6325.02	6447.54	40325
2018-09-26 00:00	6445.11	6557.99	6379.70	6465.12	33509
2018-09-27 00:00	6467.84	6750.00	6434.00	6689.13	33113
2018-09-28 00:00	6689.12	6814.80	6540.88	6634.58	42423
2018-10-01 00:00	6626.57	6667.09	6510.00	6611.61	20644
2018-10-02 00:00	6610.00	6640.00	6494.00	6525.79	28270
2018-10-03 00:00	6525.79	6549.00	6430.00	6510.00	28474
2018-10-04 00:00	6510.01	6643.46	6505.09	6593.79	20095
2018-10-05 00:00	6591.69	6697.00	6543.08	6635.65	16120
2018-10-08 00:00	6615.26	6715.60	6587.00	6673.01	23150
2018-10-09 00:00	6673.01	6685.38	6607.00	6656.61	15379
2018-10-10 00:00	6656.67	6659.95	6530.00	6631.00	15413
2018-10-11 00:00	6630.21	6633.92	6205.00	6252.68	48732
2018-10-12 00:00	6252.71	6360.00	6209.00	6298.01	29031
2018-10-15 00:00	6339.34	7680.00	6300.00	6752.50	90774
2018-10-16 00:00	6752.50	6900.00	6670.00	6759.27	27583
2018-10-17 00:00	6762.76	6811.12	6676.01	6740.89	26663
2018-10-18 00:00	6739.01	6796.00	6567.00	6618.96	20137
2018-10-19 00:00	6618.96	6648.14	6523.00	6528.88	20793
2018-10-22 00:00	6590.12	6639.00	6535.27	6581.20	16234
2018-10-23 00:00	6581.20	6595.00	6515.45	6553.51	13878
2018-10-24 00:00	6553.51	6630.00	6547.53	6565.50	11978
2018-10-25 00:00	6566.81	6575.09	6502.80	6528.09	10368
2018-10-26 00:00	6528.13	6600.00	6515.01	6538.63	9462
2018-10-29 00:00	6489.93	6505.01	6315.00	6344.50	13852
2018-10-30 00:00	6344.50	6395.00	6317.01	6330.87	8901
2018-10-31 00:00	6330.01	6428.00	6245.02	6371.93	12172
2018-11-01 00:00	6369.52	6442.65	6348.66	6410.00	9124
2018-11-02 00:00	6410.00	6460.34	6388.20	6433.98	9765
2018-11-05 00:00	6485.85	6504.39	6431.02	6468.99	9012
2018-11-06 00:00	6468.99	6531.31	6445.18	6519.11	11947
2018-11-07 00:00	6522.73	6615.15	6509.00	6578.46	14292
2018-11-08 00:00	6578.46	6594.00	6468.22	6479.84	13287
2018-11-09 00:00	6479.84	6511.53	6391.01	6419.99	11814
2018-11-12 00:00	6450.71	6497.00	6421.00	6453.07	10157
2018-11-13 00:00	6451.68	6498.00	6391.15	6457.66	11815
2018-11-14 00:00	6458.98	6482.84	5656.87	5922.41	46496
2018-11-15 00:00	5917.20	5939.54	5403.42	5753.40	47727
2018-11-16 00:00	5757.09	5782.89	5549.25	5655.94	38744
2018-11-19 00:00	5661.94	5664.00	4855.00	4910.03	70605
2018-11-20 00:00	4913.40	5048.24	4326.00	4558.86	117405
2018-11-21 00:00	4559.91	4787.20	4413.85	4661.07	61099
2018-11-22 00:00	4661.08	4721.77	4335.00	4370.00	34553
2018-11-23 00:00	4370.90	4484.00	4222.94	4420.61	49396
2018-11-26 00:00	4088.69	4206.00	3701.00	3862.20	94527
2018-11-27 00:00	3864.45	3940.00	3689.12	3875.21	67504
2018-11-28 00:00	3875.63	4394.47	3874.27	4264.85	92010
2018-11-29 00:00	4262.06	4450.38	4125.65	4295.84	74006
2018-11-30 00:00	4295.72	4341.36	3943.00	4041.32	67780
2018-12-03 00:00	4160.55	4179.00	3827.00	3884.01	49115
2018-12-04 00:00	3884.76	4085.00	3781.00	3951.64	48512
2018-12-05 00:00	3950.98	3970.00	3745.00	3769.84	44031
2018-12-06 00:00	3768.44	3899.99	3500.00	3508.75	68403
2018-12-07 00:00	3508.75	3549.99	3224.60	3403.55	95170
2018-12-10 00:00	3548.49	3610.00	3370.11	3432.88	41013
2018-12-11 00:00	3434.01	3480.00	3324.32	3380.39	35946
2018-12-12 00:00	3379.23	3492.00	3350.00	3445.00	33944
2018-12-13 00:00	3446.38	3460.00	3255.50	3302.06	40068
2018-12-14 00:00	3302.06	3335.39	3177.00	3224.17	44513
2018-12-17 00:00	3229.22	3585.00	3216.00	3509.08	66785
2018-12-18 00:00	3509.03	3678.59	3424.47	3652.98	61397
2018-12-19 00:00	3653.00	3912.73	3622.55	3662.22	94164
2018-12-20 00:00	3660.01	4120.00	3635.00	4049.62	101566
2018-12-21 00:00	4051.86	4139.99	3764.00	3838.66	82368
2018-12-24 00:00	3929.71	4198.00	3924.83	4008.01	64673
2018-12-25 00:00	4010.11	4020.00	3646.41	3745.79	62750
2018-12-26 00:00	3745.56	3837.15	3656.74	3777.74	42655
2018-12-27 00:00	3777.74	3813.98	3535.00	3567.91	44121
2018-12-28 00:00	3567.89	3887.25	3540.04	3839.26	45995
2018-12-31 00:00	3803.12	3810.00	3630.33	3702.90	30016
2019-01-01 00:00	3701.23	3810.16	3642.00	3797.14	23766
2019-01-02 00:00	3796.45	3882.14	3750.45	3858.56	35182
2019-01-03 00:00	3857.57	3862.74	3730.00	3766.78	29431
2019-01-04 00:00	3767.20	3823.64	3703.57	3792.01	29546
2019-01-07 00:00	3987.62	4017.90	3921.53	3975.45	31891
2019-01-08 00:00	3976.76	4069.80	3903.00	3955.13	38929
2019-01-09 00:00	3955.45	4006.81	3930.04	3966.65	29012
2019-01-10 00:00	3966.06	3996.01	3540.00	3585.88	59426
2019-01-11 00:00	3585.88	3658.00	3465.00	3601.31	38363
2019-01-14 00:00	3477.56	3671.87	3467.02	3626.09	35258
2019-01-15 00:00	3626.08	3648.42	3516.62	3553.06	34164
2019-01-16 00:00	3553.06	3645.00	3543.51	3591.84	27506
2019-01-17 00:00	3591.84	3634.70	3530.39	3616.21	29781
2019-01-18 00:00	3613.32	3620.00	3565.75	3594.87	22740
2019-01-21 00:00	3539.26	3559.51	3475.50	3526.90	19668
2019-01-22 00:00	3526.88	3608.50	3434.85	3570.93	29360
2019-01-23 00:00	3570.41	3607.98	3514.50	3552.82	24961
2019-01-24 00:00	3552.97	3589.00	3529.22	3569.62	20854
2019-01-25 00:00	3569.07	3587.15	3522.51	3565.29	17632
2019-01-28 00:00	3550.05	3557.75	3380.27	3434.15	40428
2019-01-29 00:00	3434.00	3443.45	3349.92	3411.04	29567
2019-01-30 00:00	3410.04	3478.00	3387.10	3458.18	23991
2019-01-31 00:00	3457.50	3489.20	3418.80	3434.10	29632
2019-02-01 00:00	3434.10	3488.00	3401.20	3462.07	25282
2019-02-04 00:00	3458.11	3484.88	3433.31	3463.22	23158
2019-02-05 00:00	3463.22	3478.97	3448.43	3471.59	25287
2019-02-06 00:00	3471.57	3482.72	3380.00	3405.37	35334
2019-02-07 00:00	3407.00	3426.45	3390.00	3398.40	18693
2019-02-08 00:00	3398.40	3733.58	3373.10	3659.04	47990
2019-02-11 00:00	3679.75	3684.90	3615.53	3631.05	24975
2019-02-12 00:00	3631.05	3667.60	3582.34	3631.46	29504
2019-02-13 00:00	3631.51	3670.00	3591.75	3609.40	25796
2019-02-14 00:00	3608.34	3626.40	3568.11	3590.56	21778
2019-02-15 00:00	3590.57	3653.23	3573.45	3602.47	20800
2019-02-18 00:00	3667.62	3925.00	3655.00	3898.60	64066
2019-02-19 00:00	3897.35	3994.52	3856.00	3907.79	50233
2019-02-20 00:00	3907.35	3986.98	3870.66	3969.74	36228
2019-02-21 00:00	3969.74	4016.48	3901.03	3937.31	31129
2019-02-22 00:00	3937.31	3988.00	3926.65	3962.00	23967
2019-02-25 00:00	3743.56	3872.66	3740.00	3827.92	38125
2019-02-26 00:00	3828.44	3841.51	3777.00	3809.23	28861
2019-02-27 00:00	3809.31	3838.85	3677.17	3818.07	31525
2019-02-28 00:00	3818.04	3888.00	3763.87	3813.69	32585
2019-03-01 00:00	3814.26	3857.00	3813.01	3823.00	23199
2019-03-04 00:00	3807.32	3830.00	3670.69	3715.30	34767
2019-03-05 00:00	3716.10	3877.10	3703.55	3857.73	32985
2019-03-06 00:00	3857.58	3907.00	3813.09	3861.84	24800
2019-03-07 00:00	3861.84	3905.40	3840.40	3873.64	26478
2019-03-08 00:00	3873.63	3932.00	3800.00	3864.89	34753
2019-03-11 00:00	3915.99	3936.98	3830.00	3871.61	38091
2019-03-12 00:00	3871.61	3905.20	3826.06	3882.73	26940
2019-03-13 00:00	3882.69	3893.56	3840.00	3866.00	24488
2019-03-14 00:00	3866.00	3920.00	3810.43	3877.12	27073
2019-03-15 00:00	3877.12	3939.22	3872.20	3923.76	21766
